k1x,k1y,k2x,k2y,k3x,k3y,page1,page2,page3
-3,-6,-1,8,-4,2,23,31,13
-3,-6,-1,9,-4,3,23,38,14
-3,-6,-1,10,-4,4,23,45,17
-3,-6,0,-4,-3,-10,23,10,48
-3,-6,0,-3,-3,-9,23,7,41
-3,-6,0,-2,-3,-8,23,4,34
-3,-6,0,-1,-3,-7,23,2,28
-3,-6,0,1,-3,-5,23,2,18
-3,-6,0,2,-3,-4,23,4,14
-3,-6,0,3,-3,-3,23,7,12
-3,-6,0,4,-3,-2,23,10,9
-3,-6,0,5,-3,-1,23,14,8
-3,-6,0,6,-3,0,23,19,7
-3,-6,0,7,-3,1,23,24,8
-3,-6,0,8,-3,2,23,30,9
-3,-6,0,9,-3,3,23,37,12
-3,-6,0,10,-3,4,23,44,14
-3,-6,1,-4,-2,-10,23,11,46
-3,-6,1,-3,-2,-9,23,8,39
-3,-6,1,-2,-2,-8,23,5,32
-3,-6,1,-1,-2,-7,23,3,27
-3,-6,1,0,-2,-6,23,2,21
-3,-6,1,1,-2,-5,23,3,16
-3,-6,1,2,-2,-4,23,5,13
-3,-6,1,3,-2,-3,23,8,9
-3,-6,1,4,-2,-2,23,11,6
-3,-6,1,5,-2,-1,23,15,5
-3,-6,1,6,-2,0,23,20,4
-3,-6,1,7,-2,1,23,25,5
-3,-6,1,8,-2,2,23,31,6
-3,-6,1,9,-2,3,23,38,9
-3,-6,1,10,-2,4,23,45,13
-3,-6,2,-4,-1,-10,23,13,45
-3,-6,2,-3,-1,-9,23,9,38
-3,-6,2,-2,-1,-8,23,6,31
-3,-6,2,-1,-1,-7,23,5,25
-3,-6,2,0,-1,-6,23,4,20
-3,-6,2,1,-1,-5,23,5,15
-3,-6,2,2,-1,-4,23,6,11
-3,-6,2,3,-1,-3,23,9,8
-3,-6,2,4,-1,-2,23,13,5
-3,-6,2,5,-1,-1,23,16,3
-3,-6,2,6,-1,0,23,21,2
-3,-6,2,7,-1,1,23,27,3
-3,-6,2,8,-1,2,23,32,5
-3,-6,2,9,-1,3,23,39,8
-3,-6,2,10,-1,4,23,46,11
-3,-6,3,-4,0,-10,23,14,44
-3,-6,3,-3,0,-9,23,12,37
-3,-6,3,-2,0,-8,23,9,30
-3,-6,3,-1,0,-7,23,8,24
-3,-6,3,0,0,-6,23,7,19
-3,-6,3,1,0,-5,23,8,14
-3,-6,3,2,0,-4,23,9,10
-3,-6,3,3,0,-3,23,12,7
-3,-6,3,4,0,-2,23,14,4
-3,-6,3,5,0,-1,23,18,2
-3,-6,3,6,0,0,23,23,1
-3,-6,3,7,0,1,23,28,2
-3,-6,3,8,0,2,23,34,4
-3,-6,3,9,0,3,23,41,7
-3,-6,3,10,0,4,23,48,10
-3,-6,4,-4,1,-10,23,17,45
-3,-6,4,-3,1,-9,23,14,38
-3,-6,4,-2,1,-8,23,13,31
-3,-6,4,-1,1,-7,23,11,25
-3,-6,4,0,1,-6,23,10,20
-3,-6,4,1,1,-5,23,11,15
-3,-6,4,2,1,-4,23,13,11
-3,-6,4,3,1,-3,23,14,8
-3,-6,4,4,1,-2,23,17,5
-3,-6,4,5,1,-1,23,22,3
-3,-6,4,6,1,0,23,26,2
-3,-6,4,7,1,1,23,31,3
-3,-6,4,8,1,2,23,36,5
-3,-6,4,9,1,3,23,42,8
-3,-6,5,-4,2,-10,23,22,46
-3,-6,5,-3,2,-9,23,18,39
-3,-6,5,-2,2,-8,23,16,32
-3,-6,5,-1,2,-7,23,15,27
-3,-6,5,0,2,-6,23,14,21
-3,-6,5,1,2,-5,23,15,16
-3,-6,5,2,2,-4,23,16,13
-3,-6,5,3,2,-3,23,18,9
-3,-6,5,4,2,-2,23,22,6
-3,-6,5,5,2,-1,23,25,5
-3,-6,5,6,2,0,23,29,4
-3,-6,5,7,2,1,23,35,5
-3,-6,5,8,2,2,23,40,6
-3,-6,5,9,2,3,23,47,9
-3,-6,6,-4,3,-10,23,26,48
-3,-6,6,-3,3,-9,23,23,41
-3,-6,6,-2,3,-8,23,21,34
-3,-6,6,-1,3,-7,23,20,28
-3,-6,6,0,3,-6,23,19,23
-3,-6,6,1,3,-5,23,20,18
-3,-6,6,2,3,-4,23,21,14
-3,-6,6,3,3,-3,23,23,12
-3,-6,6,4,3,-2,23,26,9
-3,-6,6,5,3,-1,23,29,8
-3,-6,6,6,3,0,23,33,7
-3,-6,6,7,3,1,23,39,8
-3,-6,6,8,3,2,23,44,9
-3,-6,7,-3,4,-9,23,28,42
-3,-6,7,-2,4,-8,23,27,36
-3,-6,7,-1,4,-7,23,25,31
-3,-6,7,0,4,-6,23,24,26
-3,-6,7,1,4,-5,23,25,22
-3,-6,7,2,4,-4,23,27,17
-3,-6,7,3,4,-3,23,28,14
-3,-6,7,4,4,-2,23,31,13
-3,-6,7,5,4,-1,23,35,11
-3,-6,7,6,4,0,23,39,10
-3,-6,7,7,4,1,23,43,11
-3,-6,7,8,4,2,23,49,13
-3,-6,8,-3,5,-9,23,34,47
-3,-6,8,-2,5,-8,23,32,40
-3,-6,8,-1,5,-7,23,31,35
-3,-6,8,0,5,-6,23,30,29
-3,-6,8,1,5,-5,23,31,25
-3,-6,8,2,5,-4,23,32,22
-3,-6,8,3,5,-3,23,34,18
-3,-6,8,4,5,-2,23,36,16
-3,-6,8,5,5,-1,23,40,15
-3,-6,8,6,5,0,23,44,14
-3,-6,8,7,5,1,23,49,15
-3,-6,9,-2,6,-8,23,39,44
-3,-6,9,-1,6,-7,23,38,39
-3,-6,9,0,6,-6,23,37,33
-3,-6,9,1,6,-5,23,38,29
-3,-6,9,2,6,-4,23,39,26
-3,-6,9,3,6,-3,23,41,23
-3,-6,9,4,6,-2,23,42,21
-3,-6,9,5,6,-1,23,47,20
-3,-6,10,-2,7,-8,23,46,49
-3,-6,10,-1,7,-7,23,45,43
-3,-6,10,0,7,-6,23,44,39
-3,-6,10,1,7,-5,23,45,35
-3,-6,10,2,7,-4,23,46,31
-3,-6,10,3,7,-3,23,48,28
-3,-5,-7,2,-10,-3,18,27,48
-3,-5,-7,3,-10,-2,18,28,46
-3,-5,-7,4,-10,-1,18,31,45
-3,-5,-7,5,-10,0,18,35,44
-3,-5,-7,6,-10,1,18,39,45
-3,-5,-7,7,-10,2,18,43,46
-3,-5,-7,8,-10,3,18,49,48
-3,-5,-6,0,-9,-5,18,19,47
-3,-5,-6,1,-9,-4,18,20,42
-3,-5,-6,2,-9,-3,18,21,41
-3,-5,-6,3,-9,-2,18,23,39
-3,-5,-6,4,-9,-1,18,26,38
-3,-5,-6,5,-9,0,18,29,37
-3,-5,-6,6,-9,1,18,33,38
-3,-5,-6,7,-9,2,18,39,39
-3,-5,-6,8,-9,3,18,44,41
-3,-5,-5,-2,-8,-7,18,16,49
-3,-5,-5,-1,-8,-6,18,15,44
-3,-5,-5,0,-8,-5,18,14,40
-3,-5,-5,1,-8,-4,18,15,36
-3,-5,-5,2,-8,-3,18,16,34
-3,-5,-5,3,-8,-2,18,18,32
-3,-5,-5,4,-8,-1,18,22,31
-3,-5,-5,5,-8,0,18,25,30
-3,-5,-5,6,-8,1,18,29,31
-3,-5,-5,7,-8,2,18,35,32
-3,-5,-5,8,-8,3,18,40,34
-3,-5,-5,9,-8,4,18,47,36
-3,-5,-4,-3,-7,-8,18,14,49
-3,-5,-4,-2,-7,-7,18,13,43
-3,-5,-4,-1,-7,-6,18,11,39
-3,-5,-4,0,-7,-5,18,10,35
-3,-5,-4,1,-7,-4,18,11,31
-3,-5,-4,2,-7,-3,18,13,28
-3,-5,-4,3,-7,-2,18,14,27
-3,-5,-4,4,-7,-1,18,17,25
-3,-5,-4,5,-7,0,18,22,24
-3,-5,-4,6,-7,1,18,26,25
-3,-5,-4,7,-7,2,18,31,27
-3,-5,-4,8,-7,3,18,36,28
-3,-5,-4,9,-7,4,18,42,31
-3,-5,-3,-3,-6,-8,18,12,44
-3,-5,-3,-2,-6,-7,18,9,39
-3,-5,-3,-1,-6,-6,18,8,33
-3,-5,-3,0,-6,-5,18,7,29
-3,-5,-3,1,-6,-4,18,8,26
-3,-5,-3,2,-6,-3,18,9,23
-3,-5,-3,3,-6,-2,18,12,21
-3,-5,-3,4,-6,-1,18,14,20
-3,-5,-3,5,-6,0,18,18,19
-3,-5,-3,6,-6,1,18,23,20
-3,-5,-3,7,-6,2,18,28,21
-3,-5,-3,8,-6,3,18,34,23
-3,-5,-3,9,-6,4,18,41,26
-3,-5,-3,10,-6,5,18,48,29
-3,-5,-2,-4,-5,-9,18,13,47
-3,-5,-2,-3,-5,-8,18,9,40
-3,-5,-2,-2,-5,-7,18,6,35
-3,-5,-2,-1,-5,-6,18,5,29
-3,-5,-2,0,-5,-5,18,4,25
-3,-5,-2,1,-5,-4,18,5,22
-3,-5,-2,2,-5,-3,18,6,18
-3,-5,-2,3,-5,-2,18,9,16
-3,-5,-2,4,-5,-1,18,13,15
-3,-5,-2,5,-5,0,18,16,14
-3,-5,-2,6,-5,1,18,21,15
-3,-5,-2,7,-5,2,18,27,16
-3,-5,-2,8,-5,3,18,32,18
-3,-5,-2,9,-5,4,18,39,22
-3,-5,-2,10,-5,5,18,46,25
-3,-5,-1,-4,-4,-9,18,11,42
-3,-5,-1,-3,-4,-8,18,8,36
-3,-5,-1,-2,-4,-7,18,5,31
-3,-5,-1,-1,-4,-6,18,3,26
-3,-5,-1,0,-4,-5,18,2,22
-3,-5,-1,1,-4,-4,18,3,17
-3,-5,-1,2,-4,-3,18,5,14
-3,-5,-1,3,-4,-2,18,8,13
-3,-5,-1,4,-4,-1,18,11,11
-3,-5,-1,5,-4,0,18,15,10
-3,-5,-1,6,-4,1,18,20,11
-3,-5,-1,7,-4,2,18,25,13
-3,-5,-1,8,-4,3,18,31,14
-3,-5,-1,9,-4,4,18,38,17
-3,-5,-1,10,-4,5,18,45,22
-3,-5,0,-5,-3,-10,18,14,48
-3,-5,0,-4,-3,-9,18,10,41
-3,-5,0,-3,-3,-8,18,7,34
-3,-5,0,-2,-3,-7,18,4,28
-3,-5,0,-1,-3,-6,18,2,23
-3,-5,0,1,-3,-4,18,2,14
-3,-5,0,2,-3,-3,18,4,12
-3,-5,0,3,-3,-2,18,7,9
-3,-5,0,4,-3,-1,18,10,8
-3,-5,0,5,-3,0,18,14,7
-3,-5,0,6,-3,1,18,19,8
-3,-5,0,7,-3,2,18,24,9
-3,-5,0,8,-3,3,18,30,12
-3,-5,0,9,-3,4,18,37,14
-3,-5,0,10,-3,5,18,44,18
-3,-5,1,-5,-2,-10,18,15,46
-3,-5,1,-4,-2,-9,18,11,39
-3,-5,1,-3,-2,-8,18,8,32
-3,-5,1,-2,-2,-7,18,5,27
-3,-5,1,-1,-2,-6,18,3,21
-3,-5,1,0,-2,-5,18,2,16
-3,-5,1,1,-2,-4,18,3,13
-3,-5,1,2,-2,-3,18,5,9
-3,-5,1,3,-2,-2,18,8,6
-3,-5,1,4,-2,-1,18,11,5
-3,-5,1,5,-2,0,18,15,4
-3,-5,1,6,-2,1,18,20,5
-3,-5,1,7,-2,2,18,25,6
-3,-5,1,8,-2,3,18,31,9
-3,-5,1,9,-2,4,18,38,13
-3,-5,1,10,-2,5,18,45,16
-3,-5,2,-5,-1,-10,18,16,45
-3,-5,2,-4,-1,-9,18,13,38
-3,-5,2,-3,-1,-8,18,9,31
-3,-5,2,-2,-1,-7,18,6,25
-3,-5,2,-1,-1,-6,18,5,20
-3,-5,2,0,-1,-5,18,4,15
-3,-5,2,1,-1,-4,18,5,11
-3,-5,2,2,-1,-3,18,6,8
-3,-5,2,3,-1,-2,18,9,5
-3,-5,2,4,-1,-1,18,13,3
-3,-5,2,5,-1,0,18,16,2
-3,-5,2,6,-1,1,18,21,3
-3,-5,2,7,-1,2,18,27,5
-3,-5,2,8,-1,3,18,32,8
-3,-5,2,9,-1,4,18,39,11
-3,-5,2,10,-1,5,18,46,15
-3,-5,3,-5,0,-10,18,18,44
-3,-5,3,-4,0,-9,18,14,37
-3,-5,3,-3,0,-8,18,12,30
-3,-5,3,-2,0,-7,18,9,24
-3,-5,3,-1,0,-6,18,8,19
-3,-5,3,0,0,-5,18,7,14
-3,-5,3,1,0,-4,18,8,10
-3,-5,3,2,0,-3,18,9,7
-3,-5,3,3,0,-2,18,12,4
-3,-5,3,4,0,-1,18,14,2
-3,-5,3,5,0,0,18,18,1
-3,-5,3,6,0,1,18,23,2
-3,-5,3,7,0,2,18,28,4
-3,-5,3,8,0,3,18,34,7
-3,-5,3,9,0,4,18,41,10
-3,-5,3,10,0,5,18,48,14
-3,-5,4,-5,1,-10,18,22,45
-3,-5,4,-4,1,-9,18,17,38
-3,-5,4,-3,1,-8,18,14,31
-3,-5,4,-2,1,-7,18,13,25
-3,-5,4,-1,1,-6,18,11,20
-3,-5,4,0,1,-5,18,10,15
-3,-5,4,1,1,-4,18,11,11
-3,-5,4,2,1,-3,18,13,8
-3,-5,4,3,1,-2,18,14,5
-3,-5,4,4,1,-1,18,17,3
-3,-5,4,5,1,0,18,22,2
-3,-5,4,6,1,1,18,26,3
-3,-5,4,7,1,2,18,31,5
-3,-5,4,8,1,3,18,36,8
-3,-5,4,9,1,4,18,42,11
-3,-5,5,-5,2,-10,18,25,46
-3,-5,5,-4,2,-9,18,22,39
-3,-5,5,-3,2,-8,18,18,32
-3,-5,5,-2,2,-7,18,16,27
-3,-5,5,-1,2,-6,18,15,21
-3,-5,5,0,2,-5,18,14,16
-3,-5,5,1,2,-4,18,15,13
-3,-5,5,2,2,-3,18,16,9
-3,-5,5,3,2,-2,18,18,6
-3,-5,5,4,2,-1,18,22,5
-3,-5,5,5,2,0,18,25,4
-3,-5,5,6,2,1,18,29,5
-3,-5,5,7,2,2,18,35,6
-3,-5,5,8,2,3,18,40,9
-3,-5,5,9,2,4,18,47,13
-3,-5,6,-5,3,-10,18,29,48
-3,-5,6,-4,3,-9,18,26,41
-3,-5,6,-3,3,-8,18,23,34
-3,-5,6,-2,3,-7,18,21,28
-3,-5,6,-1,3,-6,18,20,23
-3,-5,6,0,3,-5,18,19,18
-3,-5,6,1,3,-4,18,20,14
-3,-5,6,2,3,-3,18,21,12
-3,-5,6,3,3,-2,18,23,9
-3,-5,6,4,3,-1,18,26,8
-3,-5,6,5,3,0,18,29,7
-3,-5,6,6,3,1,18,33,8
-3,-5,6,7,3,2,18,39,9
-3,-5,6,8,3,3,18,44,12
-3,-5,7,-4,4,-9,18,31,42
-3,-5,7,-3,4,-8,18,28,36
-3,-5,7,-2,4,-7,18,27,31
-3,-5,7,-1,4,-6,18,25,26
-3,-5,7,0,4,-5,18,24,22
-3,-5,7,1,4,-4,18,25,17
-3,-5,7,2,4,-3,18,27,14
-3,-5,7,3,4,-2,18,28,13
-3,-5,7,4,4,-1,18,31,11
-3,-5,7,5,4,0,18,35,10
-3,-5,7,6,4,1,18,39,11
-3,-5,7,7,4,2,18,43,13
-3,-5,7,8,4,3,18,49,14
-3,-5,8,-4,5,-9,18,36,47
-3,-5,8,-3,5,-8,18,34,40
-3,-5,8,-2,5,-7,18,32,35
-3,-5,8,-1,5,-6,18,31,29
-3,-5,8,0,5,-5,18,30,25
-3,-5,8,1,5,-4,18,31,22
-3,-5,8,2,5,-3,18,32,18
